event_id,event_type,timestamp_created,timestamp_processed,trade_id,counterparty_id,instrument_id,exchange_id,client_id,pipeline_stage,region,status,trade_volume,trade_price
5a5a27e0-591b-47fa-a6d5-f239c5912e1e,TRADE,2025-12-20T09:29:39.502157,2025-12-20T09:29:39.605924,09cd0c6f-bee9-495a-835a-fc723afb7894,CP1,Instrument.Future,ASX,1004,INITIAL,AU,SUCCESS,100,20
e68989d0-be57-4ba5-bae6-21c3b300cdaf,TRADE,2025-12-20T09:29:41.530000,2025-12-20T09:29:41.608223,e118cab2-e4d7-40c5-93b2-8dee45901f85,CP1,Instrument.Option,ASX,1003,INITIAL,AU,SUCCESS,100,20
11057d35-2c30-4ad7-b24c-8a0e26d64a95,TRADE,2025-12-20T09:29:43.651275,2025-12-20T09:29:43.702604,267b1a52-a270-43ff-a93a-480b13c06433,CP1,Instrument.Stock,ASX,1000,INITIAL,AU,SUCCESS,100,20
27b026f1-0f2e-4de8-a751-f9b064b251dd,TRADE,2025-12-20T09:29:46.474874,2025-12-20T09:29:46.597756,1cf5a1c4-b363-4a67-b191-80a780c8f369,CP1,Instrument.Option,ASX,1004,INITIAL,AU,SUCCESS,100,20
4245ec18-715b-4066-84f0-dfcf3bc1c3ad,TRADE,2025-12-20T09:29:47.671481,2025-12-20T09:29:47.748764,048926b9-4f25-439e-baa9-62cf07526ccc,CP1,Instrument.Option,ASX,1002,INITIAL,AU,SUCCESS,100,20
f72c19b0-629c-430c-9042-52e831d24a45,TRADE,2025-12-20T09:29:49.190922,2025-12-20T09:29:49.252004,551b31f4-91fb-4f2d-90a7-8315c2e90a82,CP1,Instrument.Option,ASX,1000,INITIAL,AU,SUCCESS,100,20
829a95bf-f05c-4329-8dfd-540d7b27ddef,TRADE,2025-12-20T09:29:51.259503,2025-12-20T09:29:51.370298,d11f0878-a061-4297-acaf-da31db93a9a8,CP1,Instrument.Future,ASX,1000,INITIAL,AU,SUCCESS,100,20
c03e4784-2227-45de-bd5f-f57065ef4dd5,TRADE,2025-12-20T09:29:54.044446,2025-12-20T09:29:54.161892,186c1752-fb4f-46fa-849d-4a03c90dab97,CP1,Instrument.Option,ASX,1003,INITIAL,AU,SUCCESS,100,20
23dcb614-bd3d-4179-b3c1-c77d4d2e878d,TRADE,2025-12-20T09:29:55.646768,2025-12-20T09:29:55.769258,8c65f10e-3643-420f-aa7d-d53fb2c094fe,CP1,Instrument.Option,ASX,1004,INITIAL,AU,SUCCESS,100,20
39ee4b09-aad1-4f32-a0a3-bda3aaa81c54,TRADE,2025-12-20T09:29:56.906361,2025-12-20T09:29:56.977895,38aad494-946e-4714-85b9-68546d0cfa48,CP1,Instrument.Future,ASX,1002,INITIAL,AU,SUCCESS,100,20
d86ae182-2b38-4c60-b015-a4c50bd86b57,TRADE,2025-12-20T09:29:58.163760,2025-12-20T09:29:58.271144,6e8f6eca-b46a-4106-8d8c-98b858fa8851,CP1,Instrument.Future,ASX,1000,INITIAL,AU,SUCCESS,100,20
5c4000fb-ebc1-45d1-8be2-286b360a1dc2,TRADE,2025-12-20T09:30:00.363524,2025-12-20T09:30:00.486954,e5a66c72-a5b6-4631-9efe-9ee80400f731,CP1,Instrument.Stock,ASX,1000,INITIAL,AU,SUCCESS,100,20
b451c807-ca12-4e56-992e-2fe203999ac9,TRADE,2025-12-20T09:30:03.165106,2025-12-20T09:30:03.215544,d5ba5875-6fca-444f-ba45-1848a96f147a,CP1,Instrument.Option,ASX,1003,INITIAL,AU,SUCCESS,100,20
3ae6f7d8-ea11-4c47-a61c-28578b7683f9,TRADE,2025-12-20T09:30:05.487913,2025-12-20T09:30:05.618373,f5993607-83a1-46f2-85a6-9505aa7092b0,CP1,Instrument.Option,ASX,1003,INITIAL,AU,SUCCESS,100,20
8073e97f-0f1f-429e-84ed-5cf5ed32e32e,TRADE,2025-12-20T09:30:07.230151,2025-12-20T09:30:07.366180,8608963d-4b9e-4251-95b7-66dd944a3333,CP1,Instrument.Future,ASX,1002,INITIAL,AU,SUCCESS,100,20
a96f52c7-ed23-41d8-8eca-43af6129ae13,TRADE,2025-12-20T09:30:09.096672,2025-12-20T09:30:09.176750,0f625260-3031-40c0-a850-1f4fb3534991,CP1,Instrument.Option,ASX,1004,INITIAL,AU,SUCCESS,100,20
5b69c4f4-5ae7-4730-8272-f4dee077b200,TRADE,2025-12-20T09:30:11.301708,2025-12-20T09:30:11.373790,6089177b-7c14-41f8-a16a-a4f942ef5f9c,CP1,Instrument.Future,ASX,1002,INITIAL,AU,SUCCESS,100,20
4c0655c4-a6f5-44a8-b73f-1a6241354e52,TRADE,2025-12-20T09:30:13.563853,2025-12-20T09:30:13.655046,c767b34b-e4ff-48d0-a194-012d30524f47,CP1,Instrument.Future,ASX,1001,INITIAL,AU,SUCCESS,100,20
ad4b543e-f3cd-481a-a6e8-dab267e2b196,TRADE,2025-12-20T09:30:15.583657,2025-12-20T09:30:15.726574,3105c927-cb35-4762-ac50-645c56f7f4f3,CP1,Instrument.Stock,ASX,1000,INITIAL,AU,SUCCESS,100,20
49b67291-d52b-4668-8c59-ecf52dc431ea,TRADE,2025-12-20T09:30:17.297077,2025-12-20T09:30:17.373045,a422dad4-7e2b-4692-8051-6ddc00f9f146,CP1,Instrument.Option,ASX,1003,INITIAL,AU,SUCCESS,100,20
e108fe46-aaa6-4cf2-9c95-81c1f69f0922,TRADE,2025-12-20T09:30:20.169021,2025-12-20T09:30:20.283260,352e3617-3a6e-439f-bc7c-5e507741075d,CP1,Instrument.Future,ASX,1000,INITIAL,AU,SUCCESS,100,20
611e06ee-5a05-4b73-a38c-e87cf35e7cee,TRADE,2025-12-20T09:30:22.519742,2025-12-20T09:30:22.622677,7d093399-b752-44ed-9f1f-fce08b001485,CP1,Instrument.Option,ASX,1004,INITIAL,AU,SUCCESS,100,20
c95d90fd-636a-4b95-9e38-fa2f890b12d4,TRADE,2025-12-20T09:30:25.108657,2025-12-20T09:30:25.212996,f3e37717-cf38-4b3b-85a6-bad248a05618,CP1,Instrument.Stock,ASX,1002,INITIAL,AU,SUCCESS,100,20
0f3b6276-7c36-4b4e-bde3-98ed651280ae,TRADE,2025-12-20T09:30:26.339320,2025-12-20T09:30:26.401913,535defac-691f-4d16-8e32-de7e025add12,CP1,Instrument.Option,ASX,1000,INITIAL,AU,SUCCESS,100,20
82499e1a-1e39-41ae-aea8-6f52c29d4b8b,TRADE,2025-12-20T09:30:28.124492,2025-12-20T09:30:28.187918,2a86247f-0262-4345-a8d5-71cd2a33990d,CP1,Instrument.Future,ASX,1002,INITIAL,AU,SUCCESS,100,20
cd83074b-f4dc-408f-8aa7-1905d0868a72,TRADE,2025-12-20T09:30:29.422143,2025-12-20T09:30:29.548049,98d73819-4daa-4cea-b0fe-d53abf8d6fee,CP1,Instrument.Future,ASX,1000,INITIAL,AU,SUCCESS,100,20
1dcda6ef-6c33-401a-9354-63cb3994fa37,TRADE,2025-12-20T09:30:32.353250,2025-12-20T09:30:32.460400,e8ea3e1f-740c-43ee-9e4e-5c2857457b98,CP1,Instrument.Option,ASX,1003,INITIAL,AU,SUCCESS,100,20
20ad2768-7d5e-490b-b3a0-1ad21c93c597,TRADE,2025-12-20T09:30:34.869250,2025-12-20T09:30:35.007452,2fc21d8c-9248-4f52-a45a-feb154905220,CP1,Instrument.Future,ASX,1003,INITIAL,AU,SUCCESS,100,20
e828fd80-f800-483a-b5db-ac4186ee1129,TRADE,2025-12-20T09:30:36.547187,2025-12-20T09:30:36.597922,e55ef75b-7eb4-488f-88dc-ca946536c34d,CP1,Instrument.Option,ASX,1001,INITIAL,AU,SUCCESS,100,20
a4244a73-23c1-478f-9a5a-de5a69fc9757,TRADE,2025-12-20T09:30:38.358291,2025-12-20T09:30:38.424582,6d6660d8-e72f-48ed-b451-589437abffa3,CP1,Instrument.Stock,ASX,1001,INITIAL,AU,SUCCESS,100,20
89e89c51-7a2c-4b47-b519-a9e7a99c08dc,TRADE,2025-12-20T09:30:39.358910,2025-12-20T09:30:39.488864,722fcc12-b539-4586-9b8c-faacc0b88c03,CP1,Instrument.Future,ASX,1003,INITIAL,AU,SUCCESS,100,20
2cbfbbd8-6340-484d-8b0a-619b08362d9b,TRADE,2025-12-20T09:30:41.379050,2025-12-20T09:30:41.449794,cb3cdaf9-25d7-4c97-931a-b0b9831c5d20,CP1,Instrument.Stock,ASX,1000,INITIAL,AU,SUCCESS,100,20
95d242e7-22a7-4104-943e-012bc18550ea,TRADE,2025-12-20T09:30:43.789484,2025-12-20T09:30:43.858051,a6a2b565-f5f2-4d2e-9577-b5758828fb3f,CP1,Instrument.Option,ASX,1000,INITIAL,AU,SUCCESS,100,20
a11c41fd-cdce-467f-b389-334dc26e9c8e,TRADE,2025-12-20T09:30:46.766643,2025-12-20T09:30:46.845501,24da1d96-6e16-480b-9e75-151ddd73a0c3,CP1,Instrument.Option,ASX,1002,INITIAL,AU,SUCCESS,100,20
144ed1c2-3e10-4d33-b66f-24e896f404de,TRADE,2025-12-20T09:30:48.754366,2025-12-20T09:30:48.890981,f898d420-99a2-415d-8aba-70e8e97b46fd,CP1,Instrument.Stock,ASX,1001,INITIAL,AU,SUCCESS,100,20
a4d1c835-d9f3-40d0-adac-cfe9ef8112be,TRADE,2025-12-20T09:30:51.190031,2025-12-20T09:30:51.252145,12301ade-2e2f-4577-abc2-eb344388f55c,CP1,Instrument.Option,ASX,1002,INITIAL,AU,SUCCESS,100,20
72b511e4-0b75-46b0-81b9-cd1c2bdf255f,TRADE,2025-12-20T09:30:52.643464,2025-12-20T09:30:52.777321,ba07e6a0-acb2-4b2e-96c9-942545e7af16,CP1,Instrument.Future,ASX,1004,INITIAL,AU,SUCCESS,100,20
1818f3b0-9ea8-4675-8523-431db23fe4b1,TRADE,2025-12-20T09:30:53.721271,2025-12-20T09:30:53.815213,29e25e79-922d-4d1a-b570-9171d06e59f1,CP1,Instrument.Future,ASX,1004,INITIAL,AU,SUCCESS,100,20
57174fb4-decd-4034-b074-b18f83265a24,TRADE,2025-12-20T09:30:54.785687,2025-12-20T09:30:54.885794,0a2717e8-348a-4219-b09f-91dddcee0171,CP1,Instrument.Option,ASX,1004,INITIAL,AU,SUCCESS,100,20
67e09512-04df-47b3-a1d7-e534ed03d389,TRADE,2025-12-20T09:30:57.264236,2025-12-20T09:30:57.401972,5738d764-5525-4f02-a9fd-f4ea025a8e6e,CP1,Instrument.Stock,ASX,1004,INITIAL,AU,REJECTED,100,20
6caa7c80-9ebe-446d-8814-9f6590a09733,TRADE,2025-12-20T09:30:59.553782,2025-12-20T09:30:59.681816,19ce0034-83de-4867-8847-332b92cd16e8,CP1,Instrument.Stock,ASX,1001,INITIAL,AU,SUCCESS,100,20
341105d2-f2e2-4d5e-82c9-2f0e4658900d,TRADE,2025-12-20T09:31:00.693863,2025-12-20T09:31:00.803140,93ef7811-3970-46b7-907b-ce85e0463fa8,CP1,Instrument.Future,ASX,1001,INITIAL,AU,SUCCESS,100,20
a6357dd6-d3e4-49de-af7a-6598dd60eb45,TRADE,2025-12-20T09:31:01.846805,2025-12-20T09:31:01.898093,4406e61a-4898-43a7-ac6a-989879dbeb4c,CP1,Instrument.Stock,ASX,1004,INITIAL,AU,SUCCESS,100,20
bb464639-9104-40db-8b32-f4b256974a44,TRADE,2025-12-20T09:31:04.035374,2025-12-20T09:31:04.173092,e986315c-9578-4ee1-84d8-f5d0182cb21e,CP1,Instrument.Option,ASX,1000,INITIAL,AU,SUCCESS,100,20
3fe693fa-d3d5-4be9-a1b9-c168b1061d9c,TRADE,2025-12-20T09:31:05.774542,2025-12-20T09:31:05.856371,7f595588-c7a2-4f66-b794-170ea6c3f448,CP1,Instrument.Stock,ASX,1002,INITIAL,AU,SUCCESS,100,20
debbee5c-80c1-4f26-bbf7-4d65ad3ffceb,TRADE,2025-12-20T09:31:07.744001,2025-12-20T09:31:07.848723,6154f88e-fee6-4577-b8ec-8fc5411ca00b,CP1,Instrument.Stock,ASX,1001,INITIAL,AU,SUCCESS,100,20
2e49176c-a1f2-4a5c-a5c9-8f61beec70d9,TRADE,2025-12-20T09:31:10.518617,2025-12-20T09:31:10.582591,f7b7b12b-0eef-45b8-ada9-437010503c36,CP1,Instrument.Option,ASX,1000,INITIAL,AU,SUCCESS,100,20
a676f51f-7b27-46a7-ab01-aec503b6b1a9,TRADE,2025-12-20T09:31:11.665413,2025-12-20T09:31:11.797697,77aa4493-2f63-422c-8332-c664328254cf,CP1,Instrument.Option,ASX,1000,INITIAL,AU,SUCCESS,100,20
3dab902d-f1e8-4caa-83a7-c16a5f55765d,TRADE,2025-12-20T09:31:12.808364,2025-12-20T09:31:12.895909,c3f90460-99b3-45d3-9c66-c3c049ee1c61,CP1,Instrument.Option,ASX,1002,INITIAL,AU,SUCCESS,100,20
6d358d60-6350-4073-800f-cc99b0e1e9bb,TRADE,2025-12-20T09:31:15.331777,2025-12-20T09:31:15.400450,d713358f-7009-4fb8-8a76-d5153f1b3645,CP1,Instrument.Future,ASX,1001,INITIAL,AU,SUCCESS,100,20
7f1d0845-5184-42ad-8a96-b0040750d94b,TRADE,2025-12-20T09:31:17.114253,2025-12-20T09:31:17.218358,b9fcf9c7-2f21-41ec-98cb-3b3458475332,CP1,Instrument.Future,ASX,1001,INITIAL,AU,SUCCESS,100,20
a6257ac3-c302-4e5f-ac57-e5f744ebbdc4,TRADE,2025-12-20T09:31:19.822892,2025-12-20T09:31:19.947706,0dfa3852-e75f-4fef-9947-f9af7f10d5c7,CP1,Instrument.Option,ASX,1001,INITIAL,AU,SUCCESS,100,20
98f41fc5-ea26-4696-8b2b-4bff09756ad9,TRADE,2025-12-20T09:31:22.600521,2025-12-20T09:31:22.733017,a1a8292f-a2d0-4223-8305-96cf64258a1a,CP1,Instrument.Option,ASX,1001,INITIAL,AU,SUCCESS,100,20
247eddc8-aa3c-4ebf-8dfd-0fb3c6f6768c,TRADE,2025-12-20T09:31:23.707896,2025-12-20T09:31:23.775585,c13907da-4ba6-4a0e-92d8-6ab5c44b3b1a,CP1,Instrument.Stock,ASX,1002,INITIAL,AU,SUCCESS,100,20
d9cb340d-951e-4933-9031-a602fb25177e,TRADE,2025-12-20T09:31:25.334921,2025-12-20T09:31:25.448413,03982875-3e06-41e1-900a-c858bef529b1,CP1,Instrument.Stock,ASX,1004,INITIAL,AU,SUCCESS,100,20
5c661a4f-c4dd-4f10-9985-45422e939809,TRADE,2025-12-20T09:31:27.308475,2025-12-20T09:31:27.380169,6dc505ad-69d3-4d40-8023-7294d3a94b13,CP1,Instrument.Future,ASX,1002,INITIAL,AU,SUCCESS,100,20
32a9d413-f410-4616-b0bd-82ecdf5dc442,TRADE,2025-12-20T09:31:29.098854,2025-12-20T09:31:29.211823,07bee901-a333-453c-bfc3-adc5a352fc3e,CP1,Instrument.Stock,ASX,1004,INITIAL,AU,SUCCESS,100,20
ec1d8266-5394-4435-aa50-46feb3ef8086,TRADE,2025-12-20T09:31:31.778084,2025-12-20T09:31:31.887299,858f064e-3a2f-4f28-9a29-b8ce3f5d8933,CP1,Instrument.Option,ASX,1000,INITIAL,AU,SUCCESS,100,20
60284a11-136f-4a29-9a77-3f7de2304b83,TRADE,2025-12-20T09:31:34.251958,2025-12-20T09:31:34.354405,c89f318e-e4d3-4773-8857-dd6ed012f429,CP1,Instrument.Option,ASX,1003,INITIAL,AU,SUCCESS,100,20
11bf44a8-0e26-4a06-ba55-d7bab5ed107c,TRADE,2025-12-20T09:31:35.568012,2025-12-20T09:31:35.636222,c21fa409-9923-4591-bccf-2dfec525fa17,CP1,Instrument.Option,ASX,1002,INITIAL,AU,SUCCESS,100,20
62c921ec-2ec7-4612-8d8c-880ef706c8c5,TRADE,2025-12-20T09:31:37.793013,2025-12-20T09:31:37.916817,b55ae177-7099-4091-9a11-d3418ad4e64c,CP1,Instrument.Option,ASX,1002,INITIAL,AU,SUCCESS,100,20
c5879713-80fd-4349-865e-f2396fdc3562,TRADE,2025-12-20T09:31:40.764527,2025-12-20T09:31:40.817753,c2089e10-143e-4535-a1e0-a038f31b47c6,CP1,Instrument.Option,ASX,1002,INITIAL,AU,SUCCESS,100,20
5f8e6627-2ed8-4b65-866c-a5ef1b2c7466,TRADE,2025-12-20T09:31:43.433589,2025-12-20T09:31:43.497850,23c30568-e753-4728-8710-77ae4d217844,CP1,Instrument.Stock,ASX,1001,INITIAL,AU,SUCCESS,100,20
b3ae3056-b350-482e-acfd-3aa12fef1b8e,TRADE,2025-12-20T09:31:44.872510,2025-12-20T09:31:44.949383,274fa759-a323-402b-8f04-0e77b0a0465d,CP1,Instrument.Future,ASX,1002,INITIAL,AU,SUCCESS,100,20
ff1a92d9-d27c-41ca-ad1a-4782071838e6,TRADE,2025-12-20T09:31:47.293064,2025-12-20T09:31:47.376737,3ea42d50-a6d4-4c7f-b07e-6844210f5924,CP1,Instrument.Stock,ASX,1003,INITIAL,AU,SUCCESS,100,20
6699bf8b-9b82-4369-968e-215db415adec,TRADE,2025-12-20T09:31:50.202143,2025-12-20T09:31:50.275745,c60fa270-259a-4cb5-89b4-f094286535cd,CP1,Instrument.Stock,ASX,1001,INITIAL,AU,SUCCESS,100,20
7b47fb31-b814-4e62-b2ad-fab2770dd27b,TRADE,2025-12-20T09:31:51.957331,2025-12-20T09:31:52.050418,87fa3e9f-d1ce-46b9-8db4-450167e7e61f,CP1,Instrument.Future,ASX,1002,INITIAL,AU,SUCCESS,100,20
f16218d7-de86-4938-aef9-dfc37b6e8946,TRADE,2025-12-20T09:31:53.100521,2025-12-20T09:31:53.226249,2c424fd6-8835-443f-baf8-d9a6edbcd905,CP1,Instrument.Stock,ASX,1002,INITIAL,AU,SUCCESS,100,20
318a5a13-a64a-4afe-8011-eb029bc76b73,TRADE,2025-12-20T09:31:54.224442,2025-12-20T09:31:54.349190,c0b4160f-618e-4e8e-8ac6-6df8d5201aa1,CP1,Instrument.Future,ASX,1002,INITIAL,AU,SUCCESS,100,20
fd112b13-7c9a-4662-a50e-b8fd37759d8e,TRADE,2025-12-20T09:31:56.163699,2025-12-20T09:31:56.231403,a031cb8e-4e58-49d7-8788-fe0c74722adc,CP1,Instrument.Stock,ASX,1003,INITIAL,AU,SUCCESS,100,20
2c6edf0a-a72f-4939-998b-cc3396450b55,TRADE,2025-12-20T09:31:57.591183,2025-12-20T09:31:57.643225,8313bdac-eeae-4c53-b2ae-bc9a58e1175c,CP1,Instrument.Option,ASX,1001,INITIAL,AU,SUCCESS,100,20
f1d87337-090d-44de-90a7-c0822dcb41f7,TRADE,2025-12-20T09:32:00.435599,2025-12-20T09:32:00.509908,afa58342-8737-48d0-a624-b809e70e9821,CP1,Instrument.Stock,ASX,1002,INITIAL,AU,SUCCESS,100,20
94dc3602-9b14-4e25-a8d0-64d719d7f374,TRADE,2025-12-20T09:32:01.989725,2025-12-20T09:32:02.047432,646d592e-6f89-4280-9ee8-de6693356534,CP1,Instrument.Stock,ASX,1004,INITIAL,AU,SUCCESS,100,20
d8e40e7d-6ab3-4872-bfaa-7ebacaca3469,TRADE,2025-12-20T09:32:04.104239,2025-12-20T09:32:04.164187,0149dd06-a3d5-43c5-b01e-c61540fbc185,CP1,Instrument.Future,ASX,1004,INITIAL,AU,SUCCESS,100,20
b24db456-de22-4dd0-9dbb-38355c31577f,TRADE,2025-12-20T09:32:05.665770,2025-12-20T09:32:05.794483,870d01ec-dc7a-40b5-9a08-e5d79ff10d54,CP1,Instrument.Option,ASX,1001,INITIAL,AU,SUCCESS,100,20
a828af35-72e5-4300-9788-19547a656ece,TRADE,2025-12-20T09:32:08.619106,2025-12-20T09:32:08.679357,34c9c7a8-8b2b-44df-a413-0fd55800bf5d,CP1,Instrument.Future,ASX,1002,INITIAL,AU,SUCCESS,100,20
02d3cbb6-9973-4e7c-8cd5-3541b0ac3113,TRADE,2025-12-20T09:32:10.466613,2025-12-20T09:32:10.578685,68a02b4b-f76b-4c85-b0c3-a8c839be774b,CP1,Instrument.Future,ASX,1003,INITIAL,AU,SUCCESS,100,20
405850ed-73be-42b0-8db8-c70396a7232c,TRADE,2025-12-20T09:32:11.856595,2025-12-20T09:32:11.932045,fb87c155-2665-4675-ad38-167c6b95176b,CP1,Instrument.Future,ASX,1003,INITIAL,AU,SUCCESS,100,20
a0f0e373-6393-4ae6-8380-d62bc1556b09,TRADE,2025-12-20T09:32:14.777397,2025-12-20T09:32:14.842172,d3833f3c-626d-4052-8409-0629e3bf6101,CP1,Instrument.Option,ASX,1000,INITIAL,AU,SUCCESS,100,20
482ce1b6-4286-46e8-bf35-41f31d5682bc,TRADE,2025-12-20T09:32:16.469937,2025-12-20T09:32:16.561841,1c8f3c18-1263-4a63-8b71-9f90f3ef7cf7,CP1,Instrument.Future,ASX,1001,INITIAL,AU,SUCCESS,100,20
213a0e9e-7c1a-451b-8c6e-bffdd09ef877,TRADE,2025-12-20T09:32:19.104366,2025-12-20T09:32:19.208627,965d891f-196f-4b91-8a3f-35f16bb126ca,CP1,Instrument.Stock,ASX,1001,INITIAL,AU,SUCCESS,100,20
2c2c0f4a-d64d-43a1-8699-dfa55b406ddc,TRADE,2025-12-20T09:32:20.349945,2025-12-20T09:32:20.420906,cd5c4c57-5481-4649-a4f1-f5d3f5e01042,CP1,Instrument.Stock,ASX,1002,INITIAL,AU,SUCCESS,100,20
0137b0de-5ad6-48de-a5ac-6bad01e6affa,TRADE,2025-12-20T09:32:22.706576,2025-12-20T09:32:22.780287,4d0ba044-62ac-446f-863d-27de1a5235e0,CP1,Instrument.Future,ASX,1000,INITIAL,AU,SUCCESS,100,20
86afaae7-010e-494b-bcdd-613f6672a68f,TRADE,2025-12-20T09:32:24.451688,2025-12-20T09:32:24.527636,8c5280bd-eb5f-44cb-8bc3-d11254b74094,CP1,Instrument.Option,ASX,1003,INITIAL,AU,SUCCESS,100,20
9163d145-5a91-406d-9611-4d752a2bf9e0,TRADE,2025-12-20T09:32:26.985024,2025-12-20T09:32:27.064991,4f7decc5-e7d3-41b1-bd4e-470ec656dcd5,CP1,Instrument.Future,ASX,1000,INITIAL,AU,SUCCESS,100,20
527ccc58-bf1f-4e14-9875-ae88ce258023,TRADE,2025-12-20T09:32:28.318027,2025-12-20T09:32:28.385759,f934d98a-97d3-491a-974d-014370d50156,CP1,Instrument.Future,ASX,1002,INITIAL,AU,SUCCESS,100,20
8784ee4d-fd83-4eb4-9692-ee0851ffd57f,TRADE,2025-12-20T09:32:30.262210,2025-12-20T09:32:30.315321,d263a2e3-cd2a-4e35-b1f2-f4a1119d49bc,CP1,Instrument.Option,ASX,1000,INITIAL,AU,SUCCESS,100,20
0b010ea3-b0b7-452d-acf5-e885755eb573,TRADE,2025-12-20T09:32:32.612374,2025-12-20T09:32:32.711991,7fb89836-9059-4645-ae46-bad2cff55a9e,CP1,Instrument.Option,ASX,1002,INITIAL,AU,SUCCESS,100,20
c5377ae5-9187-4fee-8f9e-820dc79ee5e8,TRADE,2025-12-20T09:32:34.169384,2025-12-20T09:32:34.229541,04a5b082-48d8-4892-962e-540dd39f258a,CP1,Instrument.Option,ASX,1000,INITIAL,AU,SUCCESS,100,20
4d85b148-3755-4ca5-a0ad-e716fcebd76c,TRADE,2025-12-20T09:32:36.337709,2025-12-20T09:32:36.404717,f8f30ed3-d08d-443c-80c0-3d55a117cecf,CP1,Instrument.Option,ASX,1001,INITIAL,AU,SUCCESS,100,20
58225d1d-b876-4576-86a5-a20a94e145fa,TRADE,2025-12-20T09:32:38.002271,2025-12-20T09:32:38.147773,e20cda55-5f1f-4587-a67b-ede888dba835,CP1,Instrument.Option,ASX,1003,INITIAL,AU,SUCCESS,100,20
34d95c90-4728-4404-8ef7-74c1e9c5bb8f,TRADE,2025-12-20T09:32:40.215017,2025-12-20T09:32:40.355366,4211b308-bfa8-4dcd-a4d6-81fce2232699,CP1,Instrument.Future,ASX,1004,INITIAL,AU,SUCCESS,100,20
16a28f9f-193a-4b5e-83a6-f24e5daaaba7,TRADE,2025-12-20T09:32:42.375053,2025-12-20T09:32:42.524439,1df76a32-862a-4b39-b494-5bcf6fdd0e2a,CP1,Instrument.Future,ASX,1001,INITIAL,AU,SUCCESS,100,20
99137a5d-ddb4-4534-83b4-14a0c5730470,TRADE,2025-12-20T09:32:44.183589,2025-12-20T09:32:44.301629,d98113af-f224-4d9e-a57b-ce550b71fb37,CP1,Instrument.Stock,ASX,1001,INITIAL,AU,SUCCESS,100,20
b04659d9-a37b-4eac-94bf-8770c18a4817,TRADE,2025-12-20T09:32:47.148664,2025-12-20T09:32:47.247605,c1d22850-97ee-4fa0-97e2-0a1bb2bf9187,CP1,Instrument.Stock,ASX,1001,INITIAL,AU,SUCCESS,100,20
d946c8c4-bb80-49a6-ba72-0c3f5a153753,TRADE,2025-12-20T09:32:49.517694,2025-12-20T09:32:49.588891,ffe9a48e-bb7d-4066-9de1-66d7d2feb1b2,CP1,Instrument.Future,ASX,1000,INITIAL,AU,SUCCESS,100,20
378497fd-1a79-4444-a8bd-095ba92f989a,TRADE,2025-12-20T09:32:51.384026,2025-12-20T09:32:51.454123,8901981a-76ba-4ad0-99d2-b61b95dacea4,CP1,Instrument.Future,ASX,1004,INITIAL,AU,REJECTED,100,20
a7d148ca-fc5f-4bcf-8192-fd4ee8c60c1c,TRADE,2025-12-20T09:32:54.094654,2025-12-20T09:32:54.221092,7649ea7a-c72e-4005-b11b-16b059fc7d77,CP1,Instrument.Stock,ASX,1004,INITIAL,AU,SUCCESS,100,20
43884c30-0e0b-473c-954a-bb37b2859aac,TRADE,2025-12-20T09:32:56.441789,2025-12-20T09:32:56.532085,85d3f04b-0068-4bf0-9820-e648cae5e132,CP1,Instrument.Future,ASX,1001,INITIAL,AU,SUCCESS,100,20
cd0c7014-74a6-4b86-9949-b05ccef065c6,TRADE,2025-12-20T09:32:59.272581,2025-12-20T09:32:59.403233,63930455-6570-4557-884e-79c321db6ae1,CP1,Instrument.Future,ASX,1001,INITIAL,AU,SUCCESS,100,20
631ad23a-8a20-411f-aab6-490f437610a9,TRADE,2025-12-20T09:33:01.208066,2025-12-20T09:33:01.293460,3526ec8e-3861-419c-bcf1-965f62e25c47,CP1,Instrument.Option,ASX,1002,INITIAL,AU,SUCCESS,100,20
038042a5-73d8-4c32-828c-3d8c0db45071,TRADE,2025-12-20T09:33:03.177614,2025-12-20T09:33:03.281695,8dc43060-0c72-4d1b-88c8-2a7cc1f3c8b1,CP1,Instrument.Option,ASX,1003,INITIAL,AU,SUCCESS,100,20
5a6bea49-84d4-4e83-8e32-c47aeb4a5c38,TRADE,2025-12-20T09:33:04.712308,2025-12-20T09:33:04.787893,cecc5ee9-81b5-4801-95a9-5eeb3cd3deed,CP1,Instrument.Option,ASX,1004,INITIAL,AU,SUCCESS,100,20
4e8fc6a3-8731-44b1-8a6c-d426dc34e8b6,TRADE,2025-12-20T09:33:06.273860,2025-12-20T09:33:06.340179,34131f96-5456-4a60-9d0f-0f2fd36ce2cb,CP1,Instrument.Future,ASX,1004,INITIAL,AU,SUCCESS,100,20
1881a0a1-fcc6-4b02-b68e-24021b625922,TRADE,2025-12-20T09:33:08.099318,2025-12-20T09:33:08.188694,7587b747-3cd5-4c1c-a104-16bebc3a0ec2,CP1,Instrument.Option,ASX,1004,INITIAL,AU,SUCCESS,100,20
581d9392-e5b9-450f-8d71-54ed637837a5,TRADE,2025-12-20T09:33:09.682846,2025-12-20T09:33:09.798250,ba4c718a-0a0a-4f67-b836-fab70989bc6a,CP1,Instrument.Option,ASX,1001,INITIAL,AU,SUCCESS,100,20
9b9a9774-80b2-4be3-b188-30d5784114b0,TRADE,2025-12-20T09:33:12.679264,2025-12-20T09:33:12.779922,969fa608-2aff-4c2e-9512-273e3017e334,CP1,Instrument.Stock,ASX,1002,INITIAL,AU,SUCCESS,100,20
